landing_site,fishing_date,fishing_ground,english_name,scientific_name,group,tl,fl,wt,area
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,70,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,73,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,73,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,55,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,70,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,71,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,70,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,70,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,71,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,73,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,73,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,73,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,76,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,4,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,4,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,4,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,70,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,71,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,70,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,54,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,55,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,59,5,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,4,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,4,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,4,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,4,Zanzibar
Nungwi,2024-10-19,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,4,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,71,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,5,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,5,Zanzibar
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,10,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,80,8,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,81,8,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,72,7,Mainland
Wete,NA,Chundo Milangni Kaskazini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,62,3,Zanzibar
Wete,NA,Chundo Milangni Kaskazini,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,5,Zanzibar
Wete,NA,Mnarani Mnjee,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,79,5,Zanzibar
Wete,NA,Mnarani Mnjee,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,2,Zanzibar
Wete,NA,Mnarani Mnjee,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,2,Zanzibar
Wete,NA,Gando Chokaani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,3,Zanzibar
Wete,NA,Gando Chokaani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,78,6,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,72,9,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,90,9,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,84,8,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,8,Zanzibar
Nungwi,2024-10-26,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,66,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,66,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,60,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,64,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,58,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,58,5,Zanzibar
Nungwi,2024-10-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,114,25,Zanzibar
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,74,7,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,74,7.2,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,10,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,10.2,Mainland
Jimbiza,2024-11-20,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,84,11,Mainland
Jimbiza,2024-11-20,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,82,10,Mainland
Jimbiza,2024-11-21,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,84,10.5,Mainland
Jimbiza,2024-11-21,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,82,10,Mainland
Jimbiza,2024-11-21,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,11,Mainland
Jimbiza,2024-11-23,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,84,11,Mainland
Jimbiza,2024-11-23,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,85,11,Mainland
Jimbiza,2024-11-23,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,10,Mainland
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,18,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,18,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,18,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,87,18,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,86,18,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,83,18,Zanzibar
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,80,8,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,78,7.8,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,10,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,54,3.5,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,73,7,Mainland
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,82,10,Mainland
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,100,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,97,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,99,20,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,100,25,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,103,30,Zanzibar
Nungwi,2024-11-16,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,105,20,Zanzibar
Nungwi,2024-11-16,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,102,20,Zanzibar
Nungwi,2024-11-16,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,90,20,Zanzibar
Nungwi,2024-11-16,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,95,20,Zanzibar
Nungwi,2024-11-25,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,97,10,Zanzibar
Nungwi,2024-11-25,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,84,10,Zanzibar
Nungwi,2024-11-25,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,77,11,Zanzibar
Jimbiza,NA,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,80,8.5,Mainland
Jimbiza,2024-12-13,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,84,10,Mainland
Jimbiza,2024-12-13,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,86,10,Mainland
Jimbiza,2024-12-13,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,84,10.2,Mainland
Jimbiza,2024-12-13,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,74,7,Mainland
Jimbiza,2024-12-13,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,75,7.3,Mainland
Jimbiza,2024-12-13,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,112,26,Mainland
Jimbiza,2024-12-13,Mawalani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,77,8,Mainland
Jimbiza,2024-12-18,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,10,Mainland
Jimbiza,2024-12-18,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,84,12,Mainland
Jimbiza,2024-12-18,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,11,Mainland
Jimbiza,2025-01-19,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,107,20,Mainland
Jimbiza,2025-01-19,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,100,18,Mainland
Jimbiza,2025-01-19,Lukila,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,10,Mainland
Jimbiza,2025-02-15,Lwanje,Yellowfin Tuna,Thunnus albacares,Tuna,NA,84,15,Mainland
Jimbiza,2025-02-15,Lwanje,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,12,Mainland
Jimbiza,2025-02-15,Lwanje,Yellowfin Tuna,Thunnus albacares,Tuna,NA,83,12,Mainland
Wete,NA,Misali chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,3,Zanzibar
Other,NA,EEZ,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,3,Mainland
Wete,2025-01-18,Kashani chini,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,56,2.5,Zanzibar
Wete,2025-01-18,Kashani chini,Yellowfin Tuna,Thunnus albacares,Tuna,NA,79,6,Zanzibar
Other,2025-01-18,EEZ,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,53,2,Mainland
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,73,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,75,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,75,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,76,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,81,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,81,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,83,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,55,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,54,3,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,57,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,56,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,5,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,58,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,57,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,134,24,Zanzibar
Nungwi,NA,Milango ya Pangani,Yellowfin Tuna,Thunnus albacares,Tuna,NA,137,28,Zanzibar
Nungwi,2024-12-20,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,83,5,Zanzibar
Nungwi,2024-12-20,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,85,5,Zanzibar
Nungwi,2024-12-20,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,5,Zanzibar
Nungwi,2024-12-20,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,79,5,Zanzibar
Nungwi,2024-12-20,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,5,Zanzibar
Nungwi,2024-12-20,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,5,Zanzibar
Nungwi,2024-12-20,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,97,5,Zanzibar
Nungwi,2024-12-20,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,83,8,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,4,Zanzibar
Nungwi,NA,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,4,Zanzibar
Nungwi,2024-12-25,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,73,5,Zanzibar
Nungwi,2024-12-25,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,73,5,Zanzibar
Nungwi,2024-12-25,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,80,5,Zanzibar
Nungwi,2024-12-25,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,73,5,Zanzibar
Nungwi,2024-12-25,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,74,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,60,4,Zanzibar
Nungwi,NA,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Zanzibar
Nungwi,NA,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,61,4,Zanzibar
Nungwi,NA,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,63,4,Zanzibar
Nungwi,NA,Milango ya Mwera,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,64,4,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,67,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,67,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,68,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,68,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,66,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,72,7,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,71,7,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,70,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,69,5,Zanzibar
Nungwi,NA,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,64,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,67,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,65,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,69,5,Zanzibar
Nungwi,2024-12-31,Milango ya Pangani,Skipjack Tuna,Katsuwonus pelamis,Tuna,NA,68,5,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,66,4,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,63,4,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,65,4,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,60,4,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,61,4,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,63,4,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,62,4,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,61,4,Zanzibar
Nungwi,2025-03-13,Milango ya Mwera,Bigeye Tuna,Thunnus obesus,Tuna,NA,64,4,Zanzibar
Nungwi,2025-03-16,Milango ya Pangani,Bigeye Tuna,Thunnus obesus,Tuna,NA,63,4,Zanzibar
