"ID","Action","Date","Time","Enumerator","Country","Water Body","Region","District","Date","Village","Landing site","Fishing Ground (Locality)","Number of Fishers","Craft Type","Gear Type","Type of Fish (Species)","Local Name","Code","TL(cm)","FL","Uzito Wa Samaki","Longitude","Latitude","Connected_form","Connected_form_data"
"2021921","","16-10-2024","12:39 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-16","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","LL","Sphyraena barracuda","","GBA","96.2","90.5","3","","","",""
"2021921","","16-10-2024","12:39 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-16","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","LL","Sphyraena barracuda","","GBA","131","121.5","","","","",""
"2020955","","09-10-2024","11:59 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","Thunnus albacares","","YFT","127","118.6","28","","","",""
"2020954","","09-10-2024","11:57 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","Sphyraena barracuda","","GBA","124.1","116","8","","","",""
"2020954","","09-10-2024","11:57 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","Sphyraena barracuda","","GBA","116","110.6","5.5","","","",""
"2020954","","09-10-2024","11:57 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","Sphyraena barracuda","","GBA","90.1","83.4","4.5","","","",""
"2020954","","09-10-2024","11:57 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","Sphyraena barracuda","","GBA","","","","","","",""
"2020953","","09-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","scomberomorus commerson","","COM","131.9","121.5","14","","","",""
"2020953","","09-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","scomberomorus commerson","","COM","89.1","77.5","3.5","","","",""
"2020953","","09-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","scomberomorus commerson","","COM","145.5","138.2","20","","","",""
"2020953","","09-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","scomberomorus commerson","","COM","119","110.9","9.5","","","",""
"2020953","","09-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-09","Kunduchi Pwani","Kunduchi Pwani","KARANGE","5","BT","SK","scomberomorus commerson","","COM","","","","","","",""
"2020593","","08-10-2024","12:58 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","Sphyraena barracuda","","GBA","116.5","107.5","6","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","94.2","87.5","5","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","90.2","81.3","4","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","112.4","105.4","9","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","76.5","67.2","2","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","126.4","120.8","15","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","100.7","91.7","4","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","100.3","93.4","5","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","98.6","89.5","4","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","89.7","81.9","4","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","87.6","77.6","3","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","87.5","82.5","4","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","106.1","95.7","7","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","68.5","63.3","2","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","81.4","73.8","3","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","99.5","89.5","6","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","67.4","65.5","2","","","",""
"2020592","","08-10-2024","12:57 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-17","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","22","BT","SK","scomberomorus commerson","","COM","79.5","69.2","2.5","","","",""
"2020560","","08-10-2024","12:32 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","Scomberomorus plurilineatus","","KAK","85.6","74.4","3","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","81.2","72.1","3","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","71.3","64.4","2","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","83.6","74.1","3","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","89.5","82.4","4","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","72.1","66.7","2","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","90.8","83.5","5","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","90.3","81.7","3.5","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","84.6","78.8","3","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","68.1","62.6","2","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","83.4","74.5","2.5","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","71.8","64.8","2","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","72.4","66.6","2","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","74.1","69.8","2","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","89.8","82.8","4","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","75.7","70.4","2.5","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","89.2","85.5","4.5","","","",""
"2020554","","08-10-2024","12:29 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-13","Kunduchi Pwani","Kunduchi Pwani","KARANGE","18","BT","GN","scomberomorus commerson","","COM","100.7","92.4","6","","","",""
"2020544","","08-10-2024","12:06 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","6","BT","LL","Sphyraena barracuda","","GBA","130.4","123.6","8","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","95","87.8","5","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","96.4","89.4","5","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","91.4","83.6","4","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","96.3","88.5","5","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","92.4","82.4","4","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","92.8","81.9","5","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","114.8","103.8","8","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","90.6","83.5","4","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","86.8","79.8","3","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","74.8","70.2","3","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","73.2","70.2","2","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","78.3","71.3","2","","","",""
"2020543","","08-10-2024","12:04 PM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","6","BT","LL","scomberomorus commerson","","COM","82.4","74.2","3","","","",""
"2020540","","08-10-2024","11:57 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","Sphyraena barracuda","","GBA","124.7","118.5","8","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","99","91.5","6","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","103.3","93.3","5","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","90.4","82.2","4","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","138.7","129.8","15.6","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","81.2","71.2","2.5","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","107.2","100.5","7.7","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","84.4","76.3","3","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","66.3","60.6","1.7","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","88.2","80.4","3","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","69.5","60.2","1.9","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","79.1","71.3","2.6","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","63.2","58.2","1.6","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","80.3","70.3","2.5","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","71.5","60.5","1.7","","","",""
"2020529","","08-10-2024","11:55 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-04-03","Kunduchi Pwani","Kunduchi Pwani","MAMELINI","7","BT","LL","scomberomorus commerson","","COM","83.3","78.5","3.7","","","",""
"2020524","","08-10-2024","11:37 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","NG","DM","scomberomorus commerson","","COM","128.5","119.1","13","","","",""
"2020524","","08-10-2024","11:37 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","NG","DM","scomberomorus commerson","","COM","101.2","94.2","6.5","","","",""
"2020523","","08-10-2024","11:35 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","NG","DM","caranx tille","","NXT","62.2","61.2","4","","","",""
"2020523","","08-10-2024","11:35 AM","Joyce Raphael","Tanzania","Indian Ocean","Dar es Salaam","Kinondoni","2024-10-08","Kunduchi Pwani","Kunduchi Pwani","PUNGUME","3","NG","DM","caranx tille","","NXT","","","","","","",""
